DOPC ,,,DOPE ,,,DSPC ,,,Glucosylceramide (Gaucher's Spleen) ,,,Cholesterol (ovine) ,,,PC Mix ,,,PE Mix ,,,PS Mix ,,,PG Mix,,,PI Mix ,,,18:1 LPA ,,,C8 L-Carnitine ,,,C12 Carnitine ,,,C16 Carnitine ,,,C18 Carnitine (d9-cis) ,,,Cer 18:1-18:1 ,,,Cer 18:1-22:0 ,,,Cer 18:1-24:0 ,,,16:0 CDP DG ,,,18:0 Lyso PA ,,,18:1 Cholesterol Ester ,,,Kidney Background,,,16:0 Cardiolipin ,,,TAG Mix ,,,Cer 18:1-12:0 ,,,Cer 18:1-24:1 ,,,Cer 18:1-18:0 ,,,DAG 16:0 ,,,DAG 18:0 and 24:0 ,,,TAG 16:0 ,,,TAG 18:1 ,,,Palmitic Acid,,,Stearic Acid,,,Docosahexaenoic Acid,,,Tetracosapentaenoic Acid,,,Sphingosine,
1164.86,0.029765424,,1164.86,0.015683922,,3009.42,0.044988086,,1164.86,0.008463675,,1164.86,0.075701696,,970.882,0.056088933,,3009.42,0.209829991,,970.882,0.096206177,,1751.29,150.897,,1751.29,0.010450854,,1751.29,0.000612484,,1164.86,-0.025048554,,1164.86,0.024638755,,1164.86,0.011223861,,1164.86,-0.01023043,,3009.42,0.028442244,,1751.29,-0.208264517,,1751.29,-0.237609024,,970.882,0.028589142,,970.882,0.030558603,,1164.86,0.025926809,,3009.42,0.139772492,,1721.81,0.056588345,,1164.86,0.041215612,,2774.73,0.035253054,,1751.29,0.015797548,,2013.44,0.01470018,,2013.44,0.017893126,,2013.44,0.013941042,,2013.44,0.008083253,,2013.44,0.013736654,,1751.29,1103.91,,1751.29,1705.01,,1751.29,2202.76,,1751.29,893.92,,428.481,204.51
1166.47,0.030072519,,1166.47,0.016082565,,3014.07,0.041141259,,1166.47,0.008393424,,1166.47,0.084916849,,972.719,0.052786193,,3014.07,0.152941314,,972.719,0.095297223,,1754.41,90.7895,,1754.41,0.007983975,,1754.41,0.00210422,,1166.47,-0.023948255,,1166.47,0.027571149,,1166.47,0.014237307,,1166.47,-0.008008564,,3014.07,0.024099051,,1754.41,-0.210038647,,1754.41,-0.240667344,,972.719,0.03013027,,972.719,0.030336705,,1166.47,0.025398846,,3014.07,0.12704761,,1725,0.061976887,,1166.47,0.043128701,,2779.59,0.035679873,,1754.41,0.013837688,,2016.38,0.01263771,,2016.38,0.01594657,,2016.38,0.014130738,,2016.38,0.010674689,,2016.38,0.015381487,,1754.41,1095.11,,1754.41,1756.42,,1754.41,2135.16,,1754.41,794.6,,429.215,204.814
1168.08,0.0298954,,1168.08,0.016210911,,3018.72,0.035837532,,1168.08,0.00816445,,1168.08,0.097526204,,974.557,0.048428705,,3018.72,0.098413551,,974.557,0.092096565,,1757.53,53.2054,,1757.53,0.008644408,,1757.53,-0.000700897,,1168.08,-0.023010865,,1168.08,0.029827985,,1168.08,0.019736536,,1168.08,-0.007669068,,3018.72,0.021840741,,1757.53,-0.211648676,,1757.53,-0.243176527,,974.557,0.028817221,,974.557,0.026772049,,1168.08,0.027097774,,3018.72,0.083775146,,1728.18,0.068488579,,1168.08,0.044496901,,2784.44,0.037141342,,1757.53,0.016653633,,2019.31,0.01531285,,2019.31,0.016889408,,2019.31,0.014139521,,2019.31,0.011411833,,2019.31,0.017013281,,1757.53,1100.85,,1757.53,1708.66,,1757.53,2138.82,,1757.53,745.213,,429.95,207.643
1169.69,0.029312608,,1169.69,0.016281397,,3023.37,0.041219264,,1169.69,0.008904889,,1169.69,0.111744766,,976.393,0.043273936,,3023.37,0.061569124,,976.393,0.08234588,,1760.64,39.7321,,1760.64,0.008152236,,1760.64,1.24593E-05,,1169.69,-0.021458803,,1169.69,0.030610331,,1169.69,0.026418557,,1169.69,-0.008741373,,3023.37,0.023336603,,1760.64,-0.214918615,,1760.64,-0.245280321,,976.393,0.028106221,,976.393,0.029238521,,1169.69,0.02968305,,3023.37,0.051334141,,1731.36,0.075360358,,1169.69,0.047897951,,2789.28,0.039651907,,1760.64,0.019066057,,2022.24,0.013698051,,2022.24,0.019775986,,2022.24,0.014177186,,2022.24,0.006804206,,2022.24,0.012479537,,1760.64,1076.02,,1760.64,1712.15,,1760.64,2075.28,,1760.64,810.406,,430.685,209.422
1171.29,0.028646805,,1171.29,0.016600742,,3028.01,0.048483084,,1171.29,0.008632854,,1171.29,0.127677666,,978.229,0.038021733,,3028.01,0.039862049,,978.229,0.077204339,,1763.75,26.3718,,1763.75,0.007716241,,1763.75,-0.005058182,,1171.29,-0.022755669,,1171.29,0.035726949,,1171.29,0.029484849,,1171.29,-0.009125908,,3028.01,0.01482429,,1763.75,-0.217470745,,1763.75,-0.247045739,,978.229,0.029077601,,978.229,0.02694,,1171.29,0.032866614,,3028.01,0.025800363,,1734.54,0.081981848,,1171.29,0.049433074,,2794.12,0.04180946,,1763.75,0.021434013,,2025.17,0.012905936,,2025.17,0.018807571,,2025.17,0.014766569,,2025.17,0.005726357,,2025.17,0.015817822,,1763.75,1125.9,,1763.75,1697.44,,1763.75,2034.14,,1763.75,851.426,,431.42,211.915
1172.9,0.027852318,,1172.9,0.016758326,,3032.65,0.051231545,,1172.9,0.008796512,,1172.9,0.138135274,,980.062,0.03411849,,3032.65,0.024973932,,980.062,0.070576581,,1766.86,21.0811,,1766.86,0.007367659,,1766.86,-5.60551E-05,,1172.9,-0.021551183,,1172.9,0.042347884,,1172.9,0.031975382,,1172.9,-0.006021141,,3032.65,0.019675049,,1766.86,-0.218024012,,1766.86,-0.249234918,,980.062,0.027800329,,980.062,0.02806895,,1172.9,0.037332094,,3032.65,0.009927388,,1737.71,0.085760532,,1172.9,0.055942872,,2798.96,0.044308141,,1766.86,0.021322503,,2028.09,0.01706115,,2028.09,0.019735931,,2028.09,0.014416984,,2028.09,0.009789392,,2028.09,0.017429574,,1766.86,1105.78,,1766.86,1734.79,,1766.86,2072,,1766.86,878.156,,432.155,212.137
1174.51,0.026471636,,1174.51,0.017281723,,3037.28,0.049134619,,1174.51,0.00750837,,1174.51,0.136616182,,981.897,0.029160197,,3037.28,0.016898416,,981.897,0.064646853,,1769.96,-2.88895,,1769.96,0.007032961,,1769.96,0.000542912,,1174.51,-0.02331334,,1174.51,0.045254998,,1174.51,0.035768256,,1174.51,-0.002535921,,3037.28,0.011156534,,1769.96,-0.218608122,,1769.96,-0.25017902,,981.897,0.025916239,,981.897,0.028798002,,1174.51,0.043746866,,3037.28,0.002481957,,1740.88,0.086004035,,1174.51,0.054720818,,2803.79,0.049224576,,1769.96,0.022339816,,2031.01,0.014192527,,2031.01,0.018629395,,2031.01,0.014031109,,2031.01,0.005613345,,2031.01,0.021779852,,1769.96,1109.3,,1769.96,1724.37,,1769.96,2039.6,,1769.96,890.888,,432.89,211.476
1176.11,0.025688331,,1176.11,0.017922596,,3041.9,0.050619124,,1176.11,0.006507564,,1176.11,0.129698661,,983.728,0.027593015,,3041.9,0.01145316,,983.728,0.059836527,,1773.06,0.129285,,1773.06,0.006738616,,1773.06,-0.005270486,,1176.11,-0.024361466,,1176.11,0.046391362,,1176.11,0.028553908,,1176.11,-0.001846993,,3041.9,0.01848252,,1773.06,-0.219659957,,1773.06,-0.249169669,,983.728,0.023970361,,983.728,0.030324356,,1176.11,0.048656647,,3041.9,0.014890198,,1744.05,0.082507525,,1176.11,0.054002421,,2808.61,0.051806285,,1773.06,0.02460661,,2033.92,0.017282929,,2033.92,0.019792341,,2033.92,0.014726299,,2033.92,0.01280458,,2033.92,0.020513319,,1773.06,1151.7,,1773.06,1676.8,,1773.06,2008.75,,1773.06,842.73,,433.625,214.146
1177.72,0.025121484,,1177.72,0.01907138,,3046.52,0.046696578,,1177.72,0.004673124,,1177.72,0.116850477,,985.558,0.025144785,,3046.52,0.00807991,,985.558,0.055729479,,1776.15,-0.832349,,1776.15,0.006009271,,1776.15,-0.006288084,,1177.72,-0.02426086,,1177.72,0.045812377,,1177.72,0.021556694,,1177.72,0.001028823,,3046.52,0.0221778,,1776.15,-0.220700358,,1776.15,-0.24919124,,985.558,0.024477943,,985.558,0.028781331,,1177.72,0.052333311,,3046.52,0.037784257,,1747.21,0.076484448,,1177.72,0.04922828,,2813.43,0.059742874,,1776.15,0.023258667,,2036.84,0.015248183,,2036.84,0.019652117,,2036.84,0.014889541,,2036.84,0.012449095,,2036.84,0.014643058,,1776.15,1208.22,,1776.15,1701.6,,1776.15,2011,,1776.15,766.948,,434.359,220.895
1179.32,0.024032851,,1179.32,0.020314224,,3051.13,0.043735052,,1179.32,0.003678494,,1179.32,0.102535254,,987.39,0.023627411,,3051.13,0.006213844,,987.39,0.053558625,,1779.25,13.3972,,1779.25,0.006047584,,1779.25,-0.004523571,,1179.32,-0.021638256,,1179.32,0.039754581,,1179.32,0.014334391,,1179.32,0.005704395,,3051.13,0.027236693,,1779.25,-0.221474524,,1779.25,-0.250951496,,987.39,0.026902215,,987.39,0.02860451,,1179.32,0.050708418,,3051.13,0.048725115,,1750.37,0.067926861,,1179.32,0.049738829,,2818.24,0.075544856,,1779.25,0.025114591,,2039.74,0.01999174,,2039.74,0.020093884,,2039.74,0.014637657,,2039.74,0.007332208,,2039.74,0.018106878,,1779.25,1233.81,,1779.25,1651.35,,1779.25,1984.19,,1779.25,866.998,,435.094,221.851
1180.93,0.023137089,,1180.93,0.021144364,,3055.74,0.036737318,,1180.93,0.002728575,,1180.93,0.090483796,,989.218,0.023091845,,3055.74,0.005066263,,989.218,0.052472081,,1782.33,-0.380858,,1782.33,0.005554698,,1782.33,-0.006671535,,1180.93,-0.021722824,,1180.93,0.035309483,,1180.93,0.010698447,,1180.93,0.008593144,,3055.74,0.023541814,,1782.33,-0.223077956,,1782.33,-0.251609852,,989.218,0.023709446,,989.218,0.031107466,,1180.93,0.04625151,,3055.74,0.053126501,,1753.53,0.058806687,,1180.93,0.046106478,,2823.04,0.110801342,,1782.33,0.025055349,,2042.65,0.012468463,,2042.65,0.021917016,,2042.65,0.015090167,,2042.65,0.011442765,,2042.65,0.013129796,,1782.33,1230.43,,1782.33,1678.22,,1782.33,1977.61,,1782.33,843.339,,435.829,219.21
1182.53,0.022605861,,1182.53,0.020867354,,3060.35,0.034241667,,1182.53,0.00268021,,1182.53,0.085700735,,991.047,0.02182776,,3060.35,0.005622465,,991.047,0.050840693,,1785.42,9.36065,,1785.42,0.005386306,,1785.42,-0.003523032,,1182.53,-0.020535904,,1182.53,0.032253615,,1182.53,0.008037077,,1182.53,0.014469408,,3060.35,0.032614581,,1785.42,-0.225359303,,1785.42,-0.251669054,,991.047,0.022744083,,991.047,0.030193901,,1182.53,0.03939271,,3060.35,0.058733067,,1756.68,0.051290251,,1182.53,0.043295919,,2827.85,0.183194099,,1785.42,0.024416136,,2045.55,0.016375387,,2045.55,0.021897836,,2045.55,0.014404441,,2045.55,0.012341685,,2045.55,0.01722639,,1785.42,1181.82,,1785.42,1703.37,,1785.42,1980.35,,1785.42,724.803,,436.564,216.921
1184.13,0.022825266,,1184.13,0.019804908,,3064.95,0.034351708,,1184.13,0.001807539,,1184.13,0.081580567,,992.874,0.021809662,,3064.95,0.006447735,,992.874,0.050185296,,1788.5,-6.28239,,1788.5,0.005238638,,1788.5,-0.004029132,,1184.13,-0.012957824,,1184.13,0.031433685,,1184.13,0.00581237,,1184.13,0.019228416,,3064.95,0.039512545,,1788.5,-0.224898115,,1788.5,-0.253821406,,992.874,0.02199296,,992.874,0.029758309,,1184.13,0.03234214,,3064.95,0.065542429,,1759.82,0.045426841,,1184.13,0.041450807,,2832.64,0.295394781,,1788.5,0.024705297,,2048.44,0.016846896,,2048.44,0.023724265,,2048.44,0.014050415,,2048.44,0.009864802,,2048.44,0.017801318,,1788.5,1160.16,,1788.5,1653.25,,1788.5,1962.34,,1788.5,763.757,,437.299,228.536
1185.74,0.022647743,,1185.74,0.01832807,,3069.54,0.03199607,,1185.74,0.002067043,,1185.74,0.082034361,,994.701,0.022004927,,3069.54,0.006525116,,994.701,0.046957371,,1791.57,-0.0570311,,1791.57,0.004597153,,1791.57,-0.006414738,,1185.74,-0.009744718,,1185.74,0.030570744,,1185.74,0.007766131,,1185.74,0.026159586,,3069.54,0.036435391,,1791.57,-0.223197328,,1791.57,-0.256351621,,994.701,0.022919601,,994.701,0.028566068,,1185.74,0.029018721,,3069.54,0.048090289,,1762.97,0.042135061,,1185.74,0.037016848,,2837.43,0.467784465,,1791.57,0.02197379,,2051.34,0.014690025,,2051.34,0.024286731,,2051.34,0.014792426,,2051.34,0.012358648,,2051.34,0.016265205,,1791.57,1123.45,,1791.57,1677.13,,1791.57,1933.7,,1791.57,765.815,,438.034,232.911
1187.34,0.021569351,,1187.34,0.016101303,,3074.13,0.030038149,,1187.34,0.001870615,,1187.34,0.083504009,,996.525,0.022053038,,3074.13,0.005473208,,996.525,0.045225474,,1794.64,-6.51183,,1794.64,0.004296382,,1794.64,-0.006751743,,1187.34,-0.003433783,,1187.34,0.035555826,,1187.34,0.008310653,,1187.34,0.031552711,,3074.13,0.032426834,,1794.64,-0.221808441,,1794.64,-0.253215931,,996.525,0.022661096,,996.525,0.024886848,,1187.34,0.031472582,,3074.13,0.022753228,,1766.11,0.039791914,,1187.34,0.033790141,,2842.22,0.639265501,,1794.64,0.023771747,,2054.23,0.01382948,,2054.23,0.02612311,,2054.23,0.014193657,,2054.23,0.010408833,,2054.23,0.016515165,,1794.64,1080.85,,1794.64,1678.29,,1794.64,1932.79,,1794.64,759.049,,438.769,233.728
1188.94,0.021023511,,1188.94,0.01448206,,3078.71,0.030622505,,1188.94,0.002235697,,1188.94,0.082546143,,998.349,0.022861709,,3078.71,0.005029155,,998.349,0.044064848,,1797.71,-12.2055,,1797.71,0.004533675,,1797.71,-0.00430154,,1188.94,0.00505666,,1188.94,0.043849773,,1188.94,0.010110517,,1188.94,0.033919841,,3078.71,0.034989937,,1797.71,-0.220419776,,1797.71,-0.249596385,,998.349,0.026181361,,998.349,0.026472601,,1188.94,0.03583632,,3078.71,0.015376687,,1769.24,0.038218476,,1188.94,0.034808282,,2846.99,0.655942838,,1797.71,0.022054404,,2057.12,0.015772545,,2057.12,0.02595162,,2057.12,0.01424571,,2057.12,0.012046283,,2057.12,0.018262561,,1797.71,1093.13,,1797.71,1669.59,,1797.71,1930.78,,1797.71,747.544,,439.503,233.975
1190.54,0.021549981,,1190.54,0.013889606,,3083.29,0.031127168,,1190.54,0.002155004,,1190.54,0.080847785,,1000.17,0.023455372,,3083.29,0.005465801,,1000.17,0.04269314,,1800.78,-16.506,,1800.78,0.003550314,,1800.78,-0.006136602,,1190.54,0.012314186,,1190.54,0.051421397,,1190.54,0.013848108,,1190.54,0.033985993,,3083.29,0.044438738,,1800.78,-0.219593085,,1800.78,-0.248515852,,1000.17,0.027970222,,1000.17,0.028901711,,1190.54,0.043864207,,3083.29,0.015627301,,1772.38,0.036918352,,1190.54,0.032584742,,2851.77,0.621389607,,1800.78,0.018741276,,2060,0.013819436,,2060,0.024270909,,2060,0.015184935,,2060,0.011751874,,2060,0.015575423,,1800.78,1072.09,,1800.78,1658.98,,1800.78,1918.6,,1800.78,799.792,,440.238,232.384
1192.15,0.021708738,,1192.15,0.013914978,,3087.86,0.031837182,,1192.15,0.002733035,,1192.15,0.079092247,,1001.99,0.024078401,,3087.86,0.006403876,,1001.99,0.042010435,,1803.84,-27.7674,,1803.84,0.004119056,,1803.84,-0.009580071,,1192.15,0.020318291,,1192.15,0.058204081,,1192.15,0.017234494,,1192.15,0.027824076,,3087.86,0.046961839,,1803.84,-0.219019357,,1803.84,-0.247803133,,1001.99,0.026098537,,1001.99,0.021365555,,1192.15,0.050623391,,3087.86,0.019729258,,1775.5,0.036403987,,1192.15,0.027902707,,2856.54,0.62053935,,1803.84,0.012719604,,2062.88,0.0151485,,2062.88,0.026567012,,2062.88,0.014221961,,2062.88,0.01239361,,2062.88,0.013724879,,1803.84,1056.76,,1803.84,1651.16,,1803.84,1905.35,,1803.84,801.195,,440.973,235.379
1193.75,0.021438711,,1193.75,0.013756316,,3092.43,0.031126165,,1193.75,0.003547435,,1193.75,0.076693951,,1003.81,0.025878393,,3092.43,0.006999385,,1003.81,0.04106163,,1806.89,-13.7325,,1806.89,0.003509425,,1806.89,-0.009876584,,1193.75,0.025375897,,1193.75,0.059349561,,1193.75,0.014499194,,1193.75,0.02186009,,3092.43,0.04410582,,1806.89,-0.220133679,,1806.89,-0.249652475,,1003.81,0.025662674,,1003.81,0.022553683,,1193.75,0.053677342,,3092.43,0.018282364,,1778.63,0.035725611,,1193.75,0.028235451,,2861.3,0.612118729,,1806.89,0.007255998,,2065.75,0.015139255,,2065.75,0.025705357,,2065.75,0.013891953,,2065.75,0.01152194,,2065.75,0.015824003,,1806.89,1085.85,,1806.89,1681.38,,1806.89,1872.52,,1806.89,853.669,,441.708,235.861
1195.35,0.02123552,,1195.35,0.013557892,,3096.99,0.032626053,,1195.35,0.004160656,,1195.35,0.071877395,,1005.63,0.028073237,,3096.99,0.008667289,,1005.63,0.041172437,,1809.95,-17.9037,,1809.95,0.003443907,,1809.95,-0.00923791,,1195.35,0.028260116,,1195.35,0.053548359,,1195.35,0.012624254,,1195.35,0.014124327,,3096.99,0.047043327,,1809.95,-0.220499142,,1809.95,-0.2510104,,1005.63,0.026977247,,1005.63,0.020372693,,1195.35,0.052833768,,3096.99,0.019437161,,1781.75,0.03529926,,1195.35,0.027224056,,2866.06,0.636914488,,1809.95,0.001107826,,2068.63,0.015150605,,2068.63,0.026982128,,2068.63,0.013817122,,2068.63,0.009760219,,2068.63,0.018539231,,1809.95,1073.57,,1809.95,1613.57,,1809.95,1857.2,,1809.95,846.492,,442.443,232.839
1196.95,0.020722272,,1196.95,0.013352503,,3101.55,0.0322359,,1196.95,0.004187438,,1196.95,0.065731788,,1007.45,0.029992214,,3101.55,0.010021599,,1007.45,0.040516324,,1813,-20.0782,,1813,0.004282111,,1813,-0.007531983,,1196.95,0.027293838,,1196.95,0.044459097,,1196.95,0.011469674,,1196.95,0.006519576,,3101.55,0.048236285,,1813,-0.219133037,,1813,-0.250153527,,1007.45,0.026315414,,1007.45,0.02046725,,1196.95,0.047395043,,3101.55,0.017557981,,1784.87,0.033341227,,1196.95,0.029414589,,2870.81,0.750090916,,1813,-0.002680033,,2071.49,0.017727965,,2071.49,0.030818842,,2071.49,0.014294433,,2071.49,0.006608294,,2071.49,0.019745075,,1813,1100.7,,1813,1619.46,,1813,1880.73,,1813,852.222,,443.178,238.25
1198.55,0.02010749,,1198.55,0.012994997,,3106.1,0.031622666,,1198.55,0.004471554,,1198.55,0.062551945,,1009.27,0.031955718,,3106.1,0.011425,,1009.27,0.041134306,,1816.04,-32.2157,,1816.04,0.003903523,,1816.04,-0.006338679,,1198.55,0.022403551,,1198.55,0.036633064,,1198.55,0.006686602,,1198.55,0.005046152,,3106.1,0.050236941,,1816.04,-0.217450649,,1816.04,-0.248704059,,1009.27,0.023541496,,1009.27,0.019575563,,1198.55,0.040332185,,3106.1,0.02714561,,1787.98,0.033146021,,1198.55,0.026031321,,2875.55,0.933782365,,1816.04,-0.005134677,,2074.36,0.01508008,,2074.36,0.029471724,,2074.36,0.014764561,,2074.36,0.007455007,,2074.36,0.017020233,,1816.04,1113.24,,1816.04,1611.35,,1816.04,1871.45,,1816.04,848.567,,443.913,240.859
1200.14,0.019221352,,1200.14,0.012880546,,3110.64,0.033728568,,1200.14,0.004060839,,1200.14,0.060041185,,1011.09,0.033736267,,3110.64,0.013583756,,1011.09,0.041308675,,1819.09,-37.7579,,1819.09,0.003490265,,1819.09,-0.005229461,,1200.14,0.019866322,,1200.14,0.029889136,,1200.14,0.003317454,,1200.14,0.000326947,,3110.64,0.051654372,,1819.09,-0.215102175,,1819.09,-0.247244211,,1011.09,0.021985238,,1011.09,0.021271798,,1200.14,0.034129428,,3110.64,0.031802738,,1791.09,0.031154929,,1200.14,0.026094114,,2880.29,1,,1819.09,-0.005384468,,2077.22,0.015435494,,2077.22,0.026525983,,2077.22,0.014889363,,2077.22,0.012065375,,2077.22,0.016120455,,1819.09,1104.21,,1819.09,1642.64,,1819.09,1850.24,,1819.09,823.219,,444.647,241.235
1201.74,0.018836276,,1201.74,0.012953228,,3115.18,0.033574605,,1201.74,0.003919696,,1201.74,0.062588009,,1012.9,0.035323218,,3115.18,0.015256816,,1012.9,0.042305994,,1822.12,-40.4387,,1822.12,0.003374938,,1822.12,-0.007072403,,1201.74,0.016343262,,1201.74,0.02745931,,1201.74,0.003343598,,1201.74,0.000352719,,3115.18,0.0521466,,1822.12,-0.213127289,,1822.12,-0.245355955,,1012.9,0.017671968,,1012.9,0.021445195,,1201.74,0.031477596,,3115.18,0.040831799,,1794.2,0.030503771,,1201.74,0.025633432,,2885.03,0.881599099,,1822.12,-0.006716289,,2080.08,0.016151863,,2080.08,0.028575289,,2080.08,0.0151181,,2080.08,0.014468078,,2080.08,0.014548835,,1822.12,1093.92,,1822.12,1638.02,,1822.12,1867.13,,1822.12,841.671,,445.382,239.199
1203.34,0.018206574,,1203.34,0.013038918,,3119.72,0.034795014,,1203.34,0.004088005,,1203.34,0.066259039,,1014.71,0.036481366,,3119.72,0.017988542,,1014.71,0.045297138,,1825.16,-30.4307,,1825.16,0.003348094,,1825.16,-0.009125388,,1203.34,0.015504027,,1203.34,0.023554527,,1203.34,0.001733214,,1203.34,-0.005337016,,3119.72,0.05210612,,1825.16,-0.211642513,,1825.16,-0.243420153,,1014.71,0.013700896,,1014.71,0.021841396,,1203.34,0.029091528,,3119.72,0.04479814,,1797.3,0.031156165,,1203.34,0.028252808,,2889.76,0.681624709,,1825.16,-0.006366761,,2082.93,0.01552612,,2082.93,0.029091767,,2082.93,0.015260542,,2082.93,0.013056086,,2082.93,0.018590477,,1825.16,1067.77,,1825.16,1625.84,,1825.16,1853.55,,1825.16,795.998,,446.117,233.914
1204.94,0.017943829,,1204.94,0.012788143,,3124.25,0.036096338,,1204.94,0.004076058,,1204.94,0.070014715,,1016.53,0.036844365,,3124.25,0.019457111,,1016.53,0.045959638,,1828.19,-12.7169,,1828.19,0.003462386,,1828.19,-0.007723656,,1204.94,0.011157961,,1204.94,0.020328416,,1204.94,0.001292054,,1204.94,-0.006189116,,3124.25,0.054642384,,1828.19,-0.210057902,,1828.19,-0.241333487,,1016.53,0.009718027,,1016.53,0.021773666,,1204.94,0.029191431,,3124.25,0.05137489,,1800.4,0.029402776,,1204.94,0.025837175,,2894.48,0.585550747,,1828.19,-0.005767592,,2085.78,0.014075395,,2085.78,0.028651192,,2085.78,0.014985719,,2085.78,0.008177348,,2085.78,0.015972356,,1828.19,1027.59,,1828.19,1658.1,,1828.19,1815.93,,1828.19,802.269,,446.852,232.205
1206.54,0.018098868,,1206.54,0.012934981,,3128.78,0.035843357,,1206.54,0.004208905,,1206.54,0.07255428,,1018.34,0.036333803,,3128.78,0.022034121,,1018.34,0.047735159,,1831.22,3.21044,,1831.22,0.003983177,,1831.22,-0.007106406,,1206.54,0.004067942,,1206.54,0.019374982,,1206.54,0.000125186,,1206.54,-0.007018457,,3128.78,0.061990892,,1831.22,-0.208374889,,1831.22,-0.238873801,,1018.34,0.007701681,,1018.34,0.021350477,,1206.54,0.028844456,,3128.78,0.052467016,,1803.5,0.029756477,,1206.54,0.025193587,,2899.2,0.553164136,,1831.22,-0.005746295,,2088.63,0.014278648,,2088.63,0.025510136,,2088.63,0.013853264,,2088.63,0.011130782,,2088.63,0.01663538,,1831.22,1009.65,,1831.22,1626.13,,1831.22,1833.7,,1831.22,822.477,,447.587,230.449
1208.13,0.019164276,,1208.13,0.013457771,,3133.3,0.037865394,,1208.13,0.004352174,,1208.13,0.070373463,,1020.15,0.035997574,,3133.3,0.0251159,,1020.15,0.051693597,,1834.24,14.7998,,1834.24,0.004313,,1834.24,-0.003519744,,1208.13,-0.004593637,,1208.13,0.018412777,,1208.13,0.000119827,,1208.13,-0.011287089,,3133.3,0.061153423,,1834.24,-0.208885044,,1834.24,-0.237754561,,1020.15,0.005450924,,1020.15,0.022513889,,1208.13,0.025005971,,3133.3,0.069305407,,1806.59,0.029739292,,1208.13,0.024433175,,2903.92,0.519461162,,1834.24,-0.005304904,,2091.48,0.017122437,,2091.48,0.027790229,,2091.48,0.013863705,,2091.48,0.009169257,,2091.48,0.018886463,,1834.24,1017.66,,1834.24,1651.67,,1834.24,1823.27,,1834.24,796.808,,448.322,226.179
1209.73,0.020248168,,1209.73,0.014013786,,3137.81,0.041620774,,1209.73,0.004371287,,1209.73,0.064714855,,1021.96,0.034991304,,3137.81,0.028212433,,1021.96,0.052961864,,1837.26,-0.231173,,1837.26,0.003742734,,1837.26,-0.006809247,,1209.73,-0.012241443,,1209.73,0.017452823,,1209.73,9.78831E-05,,1209.73,-0.008631469,,3137.81,0.063459008,,1837.26,-0.210403914,,1837.26,-0.237105632,,1021.96,0.004235727,,1021.96,0.021861255,,1209.73,0.019747314,,3137.81,0.079311263,,1809.68,0.028742968,,1209.73,0.024463355,,2908.63,0.459770021,,1837.26,-0.003471852,,2094.31,0.015335283,,2094.31,0.03091063,,2094.31,0.01375979,,2094.31,0.013679101,,2094.31,0.018472042,,1837.26,998.602,,1837.26,1630,,1837.26,1846.55,,1837.26,768.681,,449.057,216.418
1211.33,0.021373555,,1211.33,0.014447692,,3142.32,0.041156687,,1211.33,0.005272822,,1211.33,0.059502728,,1023.77,0.034704281,,3142.32,0.030750285,,1023.77,0.055584661,,1840.28,-35.7749,,1840.28,0.004868249,,1840.28,-0.004524145,,1211.33,-0.01983669,,1211.33,0.016079371,,1211.33,0.000644744,,1211.33,-0.008568481,,3142.32,0.066321423,,1840.28,-0.209921603,,1840.28,-0.236026565,,1023.77,0.002207805,,1023.77,0.021757309,,1211.33,0.016461477,,3142.32,0.089913968,,1812.76,0.028347854,,1211.33,0.0232386,,2913.33,0.40298512,,1840.28,-0.001926333,,2097.15,0.015598324,,2097.15,0.028939237,,2097.15,0.014534419,,2097.15,0.00860907,,2097.15,0.01746043,,1840.28,1005.12,,1840.28,1609.51,,1840.28,1861.41,,1840.28,789.015,,449.791,214.184
